Enrollment_ID,Student_ID,Gender,Programme,Academic_Year,Semester,Course_ID,Course_Name,Attempt_Number,Enrollment_Type,CA_Score,Assignment_Average,Test_Average,Attendance_Percentage,Number_of_Courses,Previous_Semester_GPA,Previous_Failed_Courses,Final_Exam_Score,Final_Result,Academic_Risk,Performance_Index,CA_Attendance_Ratio,CA_Below_50,Attendance_Below_70,Score_Consistency,Student_CA_Mean,Student_Attendance_Mean,Student_Assignment_Mean,Student_Test_Mean,Student_Performance_Std,Student_Low_CA_Count,Risk_Binary,Risk_Binary_Encoded
ENR000088,BSDS018,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,66.1,72.35,56.24,79.49,5,0.0,0,90.82,PASS,LOW,65.017,0.8315510338972154,0,0,8.122132314443865,64.402,80.30799999999999,71.046,59.61800000000001,3.8076262946880677,0,LOW,1
ENR000089,BSDS018,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,66.94,83.19,60.43,79.75,5,0.0,0,71.99,PASS,LOW,69.862,0.8393729355018262,0,0,11.722202580288968,64.402,80.30799999999999,71.046,59.61800000000001,3.8076262946880677,0,LOW,1
ENR000090,BSDS018,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,64.82,68.64,60.17,87.32,5,0.0,0,71.26,PASS,LOW,64.571,0.742326987823295,0,0,4.241772428281994,64.402,80.30799999999999,71.046,59.61800000000001,3.8076262946880677,0,LOW,1
ENR000091,BSDS019,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,62.33,62.3,58.39,87.79,5,0.0,0,78.77,PASS,LOW,61.138999999999996,0.7099896673892621,0,0,2.2661494507938627,57.564,76.748,53.068,58.626,4.589104564073469,0,LOW,1
ENR000092,BSDS019,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,60.49,51.86,57.29,72.23,5,0.0,0,78.77,PASS,LOW,56.940999999999995,0.8374635418159294,0,0,4.362755245637021,57.564,76.748,53.068,58.626,4.589104564073469,0,LOW,1
ENR000093,BSDS019,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,50.92,55.82,47.6,81.82,5,0.0,0,71.93,PASS,MEDIUM,51.394000000000005,0.6223416496771389,0,0,4.135230747290087,57.564,76.748,53.068,58.626,4.589104564073469,0,AT_RISK,0
ENR000094,BSDS019,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,61.19,50.55,70.75,78.32,5,0.0,0,72.16,PASS,LOW,60.86599999999999,0.7812818205717799,0,0,10.104810735486343,57.564,76.748,53.068,58.626,4.589104564073469,0,LOW,1
ENR000095,BSDS019,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,52.89,44.81,59.1,63.58,5,0.0,0,57.52,PASS,MEDIUM,52.329,0.831865235629878,0,1,7.1653634473998125,57.564,76.748,53.068,58.626,4.589104564073469,0,AT_RISK,0
ENR000096,BSDS020,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,64.0,58.3,70.08,61.0,5,0.0,0,61.0,PASS,LOW,64.11399999999999,1.0491801558721054,0,1,5.891021416811633,56.17999999999999,72.28,59.664,54.029999999999994,10.400354450690612,2,LOW,1
ENR000097,BSDS020,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,41.6,54.74,31.15,68.34,5,0.0,0,64.54,PASS,MEDIUM,42.407,0.608721011308017,1,1,11.820534392883149,56.17999999999999,72.28,59.664,54.029999999999994,10.400354450690612,2,AT_RISK,0
ENR000098,BSDS020,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,66.46,71.59,63.74,74.93,5,0.0,0,63.69,PASS,LOW,67.183,0.8869610453808826,0,0,3.986180293631153,56.17999999999999,72.28,59.664,54.029999999999994,10.400354450690612,2,LOW,1
ENR000099,BSDS020,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,59.66,62.06,57.83,88.08,5,0.0,0,76.72,PASS,LOW,59.831,0.6773387060242159,0,0,2.121391053059291,56.17999999999999,72.28,59.664,54.029999999999994,10.400354450690612,2,LOW,1
ENR000100,BSDS020,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,49.18,51.63,47.35,69.05,5,0.0,0,62.2,PASS,MEDIUM,49.366,0.7122374059033445,1,1,2.147471381260606,56.17999999999999,72.28,59.664,54.029999999999994,10.400354450690612,2,AT_RISK,0
ENR000101,BSDS021,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,79.46,78.11,72.36,78.57,5,0.0,0,75.26,PASS,LOW,76.925,1.0113273499647002,0,0,3.7703890161803355,71.976,82.19,78.174,64.708,3.988304464305602,0,LOW,1
ENR000102,BSDS021,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,65.51,82.08,53.81,91.2,5,0.0,0,87.33,PASS,LOW,66.971,0.7183113247465652,0,0,14.204739819276286,71.976,82.19,78.174,64.708,3.988304464305602,0,LOW,1
ENR000103,BSDS021,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,71.65,69.92,63.52,73.71,5,0.0,0,97.0,PASS,LOW,68.69200000000001,0.9720525068440502,0,0,4.282713314399335,71.976,82.19,78.174,64.708,3.988304464305602,0,LOW,1
ENR000104,BSDS021,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,72.46,83.41,66.37,92.46,5,0.0,0,99.21,PASS,LOW,73.91799999999999,0.7836901596701104,0,0,8.634737980969657,71.976,82.19,78.174,64.708,3.988304464305602,0,LOW,1
ENR000105,BSDS021,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,70.8,77.35,67.48,75.01,5,0.0,0,92.5,PASS,LOW,71.769,0.9438740242802259,0,0,5.02231354390915,71.976,82.19,78.174,64.708,3.988304464305602,0,LOW,1
ENR000106,BSDS022,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,81.12,79.36,88.46,90.32,5,0.0,0,100.0,PASS,LOW,82.794,0.8981398474158717,0,0,4.826717310968186,78.086,88.604,79.35799999999999,79.036,3.3911471952718313,0,LOW,1
ENR000107,BSDS022,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,73.11,75.72,77.79,91.37,5,0.0,0,100.0,PASS,LOW,75.297,0.8001531355857353,0,0,2.3451865597431722,78.086,88.604,79.35799999999999,79.036,3.3911471952718313,0,LOW,1
ENR000108,BSDS022,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,79.26,76.22,85.58,85.92,5,0.0,0,87.86,PASS,LOW,80.244,0.9224859261538727,0,0,4.774822858843386,78.086,88.604,79.35799999999999,79.036,3.3911471952718313,0,LOW,1
ENR000109,BSDS022,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,82.94,87.13,69.94,76.32,5,0.0,0,85.36,PASS,LOW,80.297,1.0867398995361768,0,0,8.963371761415083,78.086,88.604,79.35799999999999,79.036,3.3911471952718313,0,LOW,1
ENR000110,BSDS022,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,74.0,78.36,73.41,99.09,5,0.0,0,98.57,PASS,LOW,75.131,0.7467957667982877,0,0,2.703707331301474,78.086,88.604,79.35799999999999,79.036,3.3911471952718313,0,LOW,1
ENR000111,BSDS023,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,72.57,77.72,67.53,77.35,5,0.0,0,82.23,PASS,LOW,72.603,0.9382028522038975,0,0,5.095098952261214,65.634,78.074,70.654,60.934000000000005,5.786453317879616,0,LOW,1
ENR000112,BSDS023,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,53.54,68.16,48.93,77.22,5,0.0,0,84.05,PASS,MEDIUM,56.54299999999999,0.6933436035556069,0,0,10.039832335917433,65.634,78.074,70.654,60.934000000000005,5.786453317879616,0,AT_RISK,0
ENR000113,BSDS023,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,66.68,66.71,64.76,78.81,5,0.0,0,78.58,PASS,LOW,66.113,0.8460854147842387,0,0,1.1172734669721613,65.634,78.074,70.654,60.934000000000005,5.786453317879616,0,LOW,1
ENR000114,BSDS023,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,66.68,72.37,59.79,72.17,5,0.0,0,72.64,PASS,LOW,66.32000000000001,0.923929482620274,0,0,6.299531728628727,65.634,78.074,70.654,60.934000000000005,5.786453317879616,0,LOW,1
ENR000115,BSDS023,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,68.7,68.31,63.66,84.82,5,0.0,0,91.94,PASS,LOW,67.071,0.8099503878860661,0,0,2.8040506414827853,65.634,78.074,70.654,60.934000000000005,5.786453317879616,0,LOW,1
ENR000116,BSDS024,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,64.07,66.06,65.84,91.94,5,0.0,0,95.84,PASS,LOW,65.198,0.6968674465012565,0,0,1.0909781543795207,72.78999999999999,84.672,74.268,71.15599999999999,9.290028724390474,0,LOW,1
ENR000117,BSDS024,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,69.64,69.87,73.58,88.47,5,0.0,0,87.51,PASS,LOW,70.891,0.7871594001176218,0,0,2.2113570494155823,72.78999999999999,84.672,74.268,71.15599999999999,9.290028724390474,0,LOW,1
ENR000118,BSDS024,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,63.59,70.49,63.27,75.0,5,0.0,0,98.95,PASS,LOW,65.564,0.8478665536177928,0,0,4.079231953852746,72.78999999999999,84.672,74.268,71.15599999999999,9.290028724390474,0,LOW,1
ENR000119,BSDS024,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,87.87,95.0,81.03,78.2,5,0.0,0,91.38,PASS,LOW,87.95700000000001,1.1236571453123856,0,0,6.985501652231808,72.78999999999999,84.672,74.268,71.15599999999999,9.290028724390474,0,LOW,1
ENR000120,BSDS024,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,78.78,69.92,72.06,89.75,5,0.0,0,91.19,PASS,LOW,74.106,0.8777714899418952,0,0,4.623086991754896,72.78999999999999,84.672,74.268,71.15599999999999,9.290028724390474,0,LOW,1
ENR000121,BSDS025,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,74.81,68.69,70.15,88.58,5,0.0,0,85.98,PASS,LOW,71.57600000000001,0.844547206531135,0,0,3.196393801353854,69.858,87.2,71.178,65.51,4.918501733251706,0,LOW,1
ENR000122,BSDS025,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,69.51,74.56,61.93,93.22,5,0.0,0,93.2,PASS,LOW,68.751,0.7456553587582753,0,0,6.357093151223549,69.858,87.2,71.178,65.51,4.918501733251706,0,LOW,1
ENR000123,BSDS025,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,60.97,60.62,62.62,84.88,5,0.0,0,86.02,PASS,LOW,61.36,0.7183081151851891,0,0,1.0680979980008074,69.858,87.2,71.178,65.51,4.918501733251706,0,LOW,1
ENR000124,BSDS025,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,68.69,75.85,60.75,84.87,5,0.0,0,94.58,PASS,LOW,68.45599999999999,0.8093553894950641,0,0,7.553356869630877,69.858,87.2,71.178,65.51,4.918501733251706,0,LOW,1
ENR000125,BSDS025,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,75.31,76.17,72.1,84.45,5,0.0,0,84.43,PASS,LOW,74.605,0.891770172673751,0,0,2.145095180483456,69.858,87.2,71.178,65.51,4.918501733251706,0,LOW,1
ENR000126,BSDS026,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,66.3,68.24,63.23,62.14,5,0.0,0,68.06,PASS,LOW,65.961,1.0669454349942975,0,1,2.526149903179407,63.146,68.106,65.926,58.66799999999999,3.0882306908649166,0,LOW,1
ENR000127,BSDS026,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,64.41,68.6,57.26,66.2,5,0.0,0,73.5,PASS,LOW,63.52199999999999,0.9729605781026316,0,1,5.734024183183509,63.146,68.106,65.926,58.66799999999999,3.0882306908649166,0,LOW,1
ENR000128,BSDS026,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,62.19,69.8,55.44,73.97,5,0.0,0,72.77,PASS,LOW,62.44799999999999,0.840746134818692,0,0,7.184290732795641,63.146,68.106,65.926,58.66799999999999,3.0882306908649166,0,LOW,1
ENR000129,BSDS026,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,62.79,64.07,64.35,70.72,5,0.0,0,87.47,PASS,LOW,63.64199999999999,0.8878675215119455,0,0,0.8317050759333673,63.146,68.106,65.926,58.66799999999999,3.0882306908649166,0,LOW,1
ENR000130,BSDS026,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,60.04,58.92,53.06,67.5,5,0.0,0,73.39,PASS,MEDIUM,57.61,0.8894813497064666,0,1,3.748653091444978,63.146,68.106,65.926,58.66799999999999,3.0882306908649166,0,AT_RISK,0
ENR000131,BSDS027,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,71.02,63.21,72.57,87.75,5,0.0,0,90.46,PASS,LOW,69.142,0.8093446371117222,0,0,5.0167751926245705,72.63199999999999,82.4,69.286,74.652,6.477842557518663,0,LOW,1
ENR000132,BSDS027,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,79.33,65.99,77.71,87.99,5,0.0,0,84.21,PASS,LOW,74.842,0.901579622504873,0,0,7.279404737568406,72.63199999999999,82.4,69.286,74.652,6.477842557518663,0,LOW,1
ENR000133,BSDS027,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,79.82,81.78,81.07,77.41,5,0.0,0,84.58,PASS,LOW,80.78299999999999,1.0311327953581195,0,0,0.9923205127376976,72.63199999999999,82.4,69.286,74.652,6.477842557518663,0,LOW,1
ENR000134,BSDS027,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,61.57,65.2,64.08,78.56,5,0.0,0,83.46,PASS,LOW,63.412000000000006,0.7837320794638392,0,0,1.8588257942403685,72.63199999999999,82.4,69.286,74.652,6.477842557518663,0,LOW,1
ENR000135,BSDS027,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,71.42,70.25,77.83,80.29,5,0.0,0,90.92,PASS,LOW,72.992,0.8895253593815718,0,0,4.0807148066647985,72.63199999999999,82.4,69.286,74.652,6.477842557518663,0,LOW,1
ENR000136,BSDS028,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,81.41,83.05,86.18,86.94,5,0.0,0,100.0,PASS,LOW,83.333,0.9363928069481473,0,0,2.423475465799759,79.536,90.502,80.628,75.68199999999999,4.8033108685572286,0,LOW,1
ENR000137,BSDS028,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,88.15,82.84,79.1,89.6,5,0.0,0,94.28,PASS,LOW,83.842,0.9838168544847261,0,0,4.547640413811693,79.536,90.502,80.628,75.68199999999999,4.8033108685572286,0,LOW,1
ENR000138,BSDS028,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,73.64,77.03,74.34,84.72,5,0.0,0,100.0,PASS,LOW,74.867,0.8692161391387938,0,0,1.7897020236154768,79.536,90.502,80.628,75.68199999999999,4.8033108685572286,0,LOW,1
ENR000139,BSDS028,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,78.91,80.4,75.13,98.38,5,0.0,0,100.0,PASS,LOW,78.223,0.8020938399985932,0,0,2.7166584866952554,79.536,90.502,80.628,75.68199999999999,4.8033108685572286,0,LOW,1
ENR000140,BSDS028,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,75.57,79.82,63.66,92.87,5,0.0,0,100.0,PASS,LOW,73.27199999999999,0.8137180129516514,0,0,8.377113663627425,79.536,90.502,80.628,75.68199999999999,4.8033108685572286,0,LOW,1
ENR000141,BSDS029,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,69.49,67.59,69.22,73.57,5,0.0,0,88.95,PASS,LOW,68.839,0.9445424840910039,0,0,1.0279267159352,68.12,82.388,76.146,63.372,6.121661727014982,0,LOW,1
ENR000142,BSDS029,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,56.24,65.06,56.55,91.93,5,0.0,0,76.11,PASS,LOW,58.979,0.6117697583193997,0,0,5.005140690663285,68.12,82.388,76.146,63.372,6.121661727014982,0,LOW,1
ENR000143,BSDS029,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,70.5,80.86,60.79,77.63,5,0.0,0,82.82,PASS,LOW,70.695,0.9081539471655357,0,0,10.036754123387368,68.12,82.388,76.146,63.372,6.121661727014982,0,LOW,1
ENR000144,BSDS029,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,73.61,88.99,63.69,86.18,5,0.0,0,94.58,PASS,LOW,75.248,0.8541423933462062,0,0,12.747815499135527,68.12,82.388,76.146,63.372,6.121661727014982,0,LOW,1
ENR000145,BSDS029,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,70.76,78.23,66.61,82.63,5,0.0,0,84.69,PASS,LOW,71.756,0.8563474698841257,0,0,5.888517074216,68.12,82.388,76.146,63.372,6.121661727014982,0,LOW,1
ENR000146,BSDS030,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,90.2,89.36,85.08,96.38,5,0.0,0,100.0,PASS,LOW,88.412,0.9358787159287492,0,0,2.7458574859838127,81.474,93.50399999999999,83.824,77.108,4.340002615206585,0,LOW,1
ENR000147,BSDS030,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,79.94,84.16,75.68,98.29,5,0.0,0,100.0,PASS,LOW,79.928,0.813307476517705,0,0,4.240015723241282,81.474,93.50399999999999,83.824,77.108,4.340002615206585,0,LOW,1
ENR000148,BSDS030,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,79.71,84.2,75.87,82.9,5,0.0,0,100.0,PASS,LOW,79.905,0.9615197875126913,0,0,4.169224548202378,81.474,93.50399999999999,83.824,77.108,4.340002615206585,0,LOW,1
ENR000149,BSDS030,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,79.59,84.94,71.14,89.95,5,0.0,0,100.0,PASS,LOW,78.66,0.884824804355219,0,0,6.957789399898025,81.474,93.50399999999999,83.824,77.108,4.340002615206585,0,LOW,1
ENR000150,BSDS030,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,77.93,76.46,77.77,100.0,5,0.0,0,100.0,PASS,LOW,77.441,0.7792999220700079,0,0,0.8064944719794063,81.474,93.50399999999999,83.824,77.108,4.340002615206585,0,LOW,1
ENR000151,BSDS031,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,51.41,51.75,50.11,60.63,5,0.0,0,54.99,PASS,MEDIUM,51.122,0.8479299277700926,0,1,0.8655634003352958,44.394,63.636,46.082,43.062,7.081611165547003,3,AT_RISK,0
ENR000152,BSDS031,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,42.56,53.32,33.04,62.66,5,0.0,0,48.57,FAIL,MEDIUM,42.932,0.6792210853461402,1,1,10.14631624449649,44.394,63.636,46.082,43.062,7.081611165547003,3,AT_RISK,0
ENR000153,BSDS031,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,39.17,37.14,38.78,69.67,5,0.0,0,66.94,PASS,MEDIUM,38.444,0.5622218225603814,1,1,1.077234112592678,44.394,63.636,46.082,43.062,7.081611165547003,3,AT_RISK,0
ENR000154,BSDS031,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,50.48,46.91,61.3,60.84,5,0.0,0,43.66,FAIL,MEDIUM,52.654999999999994,0.829717154878837,0,1,7.493212484197505,44.394,63.636,46.082,43.062,7.081611165547003,3,AT_RISK,0
ENR000155,BSDS031,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,38.35,41.29,32.08,64.38,5,0.0,0,53.97,FAIL,MEDIUM,37.351,0.595681796259429,1,1,4.70426402320278,44.394,63.636,46.082,43.062,7.081611165547003,3,AT_RISK,0
ENR000156,BSDS032,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,77.57,68.48,81.46,79.67,5,0.0,0,93.15,PASS,LOW,76.00999999999999,0.9736411480304821,0,0,6.661338704294599,74.112,86.272,74.276,74.676,8.182622275285595,0,LOW,1
ENR000157,BSDS032,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,59.65,65.95,58.28,96.55,5,0.0,0,89.76,PASS,LOW,61.12899999999999,0.6178145398431342,0,0,4.090554159687089,74.112,86.272,74.276,74.676,8.182622275285595,0,LOW,1
ENR000158,BSDS032,Male,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,70.85,73.75,75.3,85.33,5,0.0,0,100.0,PASS,LOW,73.055,0.8303057740178396,0,0,2.2588713996153054,74.112,86.272,74.276,74.676,8.182622275285595,0,LOW,1
ENR000159,BSDS032,Male,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,83.21,86.26,78.22,83.05,5,0.0,0,99.8,PASS,LOW,82.628,1.001926429629569,0,0,4.0588216680871,74.112,86.272,74.276,74.676,8.182622275285595,0,LOW,1
ENR000160,BSDS032,Male,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,79.28,76.94,80.12,86.76,5,0.0,0,94.83,PASS,LOW,78.83,0.9137850491257434,0,0,1.6479077644091646,74.112,86.272,74.276,74.676,8.182622275285595,0,LOW,1
ENR000161,BSDS033,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,76.47,81.41,62.6,78.06,5,0.0,0,86.44,PASS,LOW,73.791,0.9796309275389536,0,0,9.751893833165601,67.248,76.992,68.354,66.206,7.28872016886367,0,LOW,1
ENR000162,BSDS033,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,65.43,68.22,58.57,68.67,5,0.0,0,75.92,PASS,LOW,64.209,0.9528176856243359,0,1,4.965987649333548,67.248,76.992,68.354,66.206,7.28872016886367,0,LOW,1
ENR000163,BSDS033,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,52.29,56.1,62.4,75.56,5,0.0,0,70.92,PASS,LOW,56.465999999999994,0.6920327300115497,0,0,5.105849586503699,67.248,76.992,68.354,66.206,7.28872016886367,0,LOW,1
ENR000164,BSDS033,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,71.95,77.82,72.42,84.01,5,0.0,0,87.65,PASS,LOW,73.852,0.8564455592851375,0,0,3.261845081136334,67.248,76.992,68.354,66.206,7.28872016886367,0,LOW,1
ENR000165,BSDS033,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,70.1,58.22,75.04,78.66,5,0.0,0,79.61,PASS,LOW,68.018,0.8911771051135131,0,0,8.645330145999825,67.248,76.992,68.354,66.206,7.28872016886367,0,LOW,1
ENR000166,BSDS034,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,57.12,69.57,48.28,76.28,5,0.0,0,76.22,PASS,MEDIUM,58.203,0.7488200381725172,0,0,10.695888618218369,69.564,75.756,70.364,65.45599999999999,6.087067750567592,0,AT_RISK,0
ENR000167,BSDS034,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,71.14,62.14,75.0,69.08,5,0.0,0,73.53,PASS,LOW,69.598,1.0298203488968807,0,1,6.5989797191182005,69.564,75.756,70.364,65.45599999999999,6.087067750567592,0,LOW,1
ENR000168,BSDS034,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,72.85,75.91,70.02,80.1,5,0.0,0,76.49,PASS,LOW,72.919,0.9094880262811452,0,0,2.9457483486091163,69.564,75.756,70.364,65.45599999999999,6.087067750567592,0,LOW,1
ENR000169,BSDS034,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,74.27,71.87,72.78,80.98,5,0.0,0,91.62,PASS,LOW,73.10300000000001,0.9171399213213235,0,0,1.2116242541866364,69.564,75.756,70.364,65.45599999999999,6.087067750567592,0,LOW,1
ENR000170,BSDS034,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,72.44,72.33,61.2,72.34,5,0.0,0,72.23,PASS,LOW,69.035,1.0013822226455318,0,0,6.457896974505966,69.564,75.756,70.364,65.45599999999999,6.087067750567592,0,LOW,1
ENR000171,BSDS035,Female,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,65.85,72.75,62.85,90.87,5,0.0,0,85.0,PASS,LOW,67.02,0.7246615247428716,0,0,5.076416058598823,64.64,82.05199999999999,72.826,59.528,2.669932527237343,0,LOW,1
ENR000172,BSDS035,Female,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,64.59,71.02,59.47,81.69,5,0.0,0,97.01,PASS,LOW,64.983,0.7906719560935297,0,0,5.787368429030012,64.64,82.05199999999999,72.826,59.528,2.669932527237343,0,LOW,1
ENR000173,BSDS035,Female,Bachelor of Science in Data Science,1,1,BICT1103,Computer and Communication Technology,1,NEW,69.45,72.42,66.36,90.81,5,0.0,0,89.89,PASS,LOW,69.414,0.7647835299214261,0,0,3.030198013331803,64.64,82.05199999999999,72.826,59.528,2.669932527237343,0,LOW,1
ENR000174,BSDS035,Female,Bachelor of Science in Data Science,1,1,COMM1101,Communication Skills I,1,NEW,63.59,70.56,55.71,71.56,5,0.0,0,90.23,PASS,LOW,63.317,0.8886248059495799,0,0,7.42964557252453,64.64,82.05199999999999,72.826,59.528,2.669932527237343,0,LOW,1
ENR000175,BSDS035,Female,Bachelor of Science in Data Science,1,1,MATH1101,Precalculus,1,NEW,59.72,77.38,53.25,75.33,5,0.0,0,81.33,PASS,LOW,63.077,0.7927783362832422,0,0,12.489951961476871,64.64,82.05199999999999,72.826,59.528,2.669932527237343,0,LOW,1
ENR000176,BSDS036,Male,Bachelor of Science in Data Science,1,1,BICT1101,End User Computing,1,NEW,58.22,65.85,46.09,72.07,5,0.0,0,64.66,PASS,MEDIUM,56.870000000000005,0.8078256129005671,0,0,9.96503386848233,50.364,66.61,54.922000000000004,44.104,6.620901849446195,2,AT_RISK,0
ENR000177,BSDS036,Male,Bachelor of Science in Data Science,1,1,BICT1102,Introduction to Programming,1,NEW,48.62,56.25,50.98,63.54,5,0.0,0,69.28,PASS,MEDIUM,51.617,0.7651871631748247,1,1,3.906392197411828,50.364,66.61,54.922000000000004,44.104,6.620901849446195,2,AT_RISK,0
